AOI,id,filename,Geometry
DHA,3341,3341,"POLYGON ((8283880.411795127 3698833.0565745276,8284042.047985429 3698833.0565745276,8284042.047985429 3698994.69276483,8283880.411795127 3698994.69276483,8283880.411795127 3698833.0565745276))"
DHA,3342,3342,"POLYGON ((8283880.411795127 3698671.420384226,8284042.047985429 3698671.420384226,8284042.047985429 3698833.0565745276,8283880.411795127 3698833.0565745276,8283880.411795127 3698671.420384226))"
DHA,3343,3343,"POLYGON ((8283880.411795127 3698509.7841939237,8284042.047985429 3698509.7841939237,8284042.047985429 3698671.420384226,8283880.411795127 3698671.420384226,8283880.411795127 3698509.7841939237))"
DHA,3344,3344,"POLYGON ((8283880.411795127 3698348.1480036215,8284042.047985429 3698348.1480036215,8284042.047985429 3698509.7841939237,8283880.411795127 3698509.7841939237,8283880.411795127 3698348.1480036215))"
DHA,3345,3345,"POLYGON ((8283880.411795127 3698186.5118133193,8284042.047985429 3698186.5118133193,8284042.047985429 3698348.1480036215,8283880.411795127 3698348.1480036215,8283880.411795127 3698186.5118133193))"
DHA,3346,3346,"POLYGON ((8283880.411795127 3698024.875623017,8284042.047985429 3698024.875623017,8284042.047985429 3698186.5118133193,8283880.411795127 3698186.5118133193,8283880.411795127 3698024.875623017))"
DHA,3347,3347,"POLYGON ((8283880.411795127 3697863.2394327153,8284042.047985429 3697863.2394327153,8284042.047985429 3698024.875623017,8283880.411795127 3698024.875623017,8283880.411795127 3697863.2394327153))"
DHA,3348,3348,"POLYGON ((8283880.411795127 3697701.603242413,8284042.047985429 3697701.603242413,8284042.047985429 3697863.2394327153,8283880.411795127 3697863.2394327153,8283880.411795127 3697701.603242413))"
DHA,3349,3349,"POLYGON ((8283880.411795127 3697539.967052111,8284042.047985429 3697539.967052111,8284042.047985429 3697701.603242413,8283880.411795127 3697701.603242413,8283880.411795127 3697539.967052111))"
DHA,3350,3350,"POLYGON ((8283880.411795127 3697378.3308618087,8284042.047985429 3697378.3308618087,8284042.047985429 3697539.967052111,8283880.411795127 3697539.967052111,8283880.411795127 3697378.3308618087))"
DHA,3351,3351,"POLYGON ((8283880.411795127 3697216.694671507,8284042.047985429 3697216.694671507,8284042.047985429 3697378.3308618087,8283880.411795127 3697378.3308618087,8283880.411795127 3697216.694671507))"
DHA,3352,3352,"POLYGON ((8283880.411795127 3697055.058481205,8284042.047985429 3697055.058481205,8284042.047985429 3697216.694671507,8283880.411795127 3697216.694671507,8283880.411795127 3697055.058481205))"
DHA,3353,3353,"POLYGON ((8283880.411795127 3696893.4222909026,8284042.047985429 3696893.4222909026,8284042.047985429 3697055.058481205,8283880.411795127 3697055.058481205,8283880.411795127 3696893.4222909026))"
DHA,3354,3354,"POLYGON ((8283880.411795127 3696731.7861006004,8284042.047985429 3696731.7861006004,8284042.047985429 3696893.4222909026,8283880.411795127 3696893.4222909026,8283880.411795127 3696731.7861006004))"
DHA,3355,3355,"POLYGON ((8283880.411795127 3696570.149910298,8284042.047985429 3696570.149910298,8284042.047985429 3696731.7861006004,8283880.411795127 3696731.7861006004,8283880.411795127 3696570.149910298))"
DHA,3356,3356,"POLYGON ((8283880.411795127 3696408.5137199964,8284042.047985429 3696408.5137199964,8284042.047985429 3696570.149910298,8283880.411795127 3696570.149910298,8283880.411795127 3696408.5137199964))"
DHA,3357,3357,"POLYGON ((8283880.411795127 3696246.8775296942,8284042.047985429 3696246.8775296942,8284042.047985429 3696408.5137199964,8283880.411795127 3696408.5137199964,8283880.411795127 3696246.8775296942))"
DHA,3358,3358,"POLYGON ((8283880.411795127 3696085.241339392,8284042.047985429 3696085.241339392,8284042.047985429 3696246.8775296942,8283880.411795127 3696246.8775296942,8283880.411795127 3696085.241339392))"
DHA,3359,3359,"POLYGON ((8283880.411795127 3695923.60514909,8284042.047985429 3695923.60514909,8284042.047985429 3696085.241339392,8283880.411795127 3696085.241339392,8283880.411795127 3695923.60514909))"
DHA,3360,3360,"POLYGON ((8283880.411795127 3695761.9689587876,8284042.047985429 3695761.9689587876,8284042.047985429 3695923.60514909,8283880.411795127 3695923.60514909,8283880.411795127 3695761.9689587876))"
DHA,3361,3361,"POLYGON ((8283880.411795127 3695600.332768486,8284042.047985429 3695600.332768486,8284042.047985429 3695761.9689587876,8283880.411795127 3695761.9689587876,8283880.411795127 3695600.332768486))"
DHA,3362,3362,"POLYGON ((8283880.411795127 3695438.6965781837,8284042.047985429 3695438.6965781837,8284042.047985429 3695600.332768486,8283880.411795127 3695600.332768486,8283880.411795127 3695438.6965781837))"
DHA,3363,3363,"POLYGON ((8283880.411795127 3695277.0603878815,8284042.047985429 3695277.0603878815,8284042.047985429 3695438.6965781837,8283880.411795127 3695438.6965781837,8283880.411795127 3695277.0603878815))"
DHA,3364,3364,"POLYGON ((8283880.411795127 3695115.4241975793,8284042.047985429 3695115.4241975793,8284042.047985429 3695277.0603878815,8283880.411795127 3695277.0603878815,8283880.411795127 3695115.4241975793))"
DHA,3365,3365,"POLYGON ((8283880.411795127 3694953.7880072775,8284042.047985429 3694953.7880072775,8284042.047985429 3695115.4241975793,8283880.411795127 3695115.4241975793,8283880.411795127 3694953.7880072775))"
DHA,3366,3366,"POLYGON ((8283880.411795127 3694792.1518169753,8284042.047985429 3694792.1518169753,8284042.047985429 3694953.7880072775,8283880.411795127 3694953.7880072775,8283880.411795127 3694792.1518169753))"
DHA,3367,3367,"POLYGON ((8283880.411795127 3694630.515626673,8284042.047985429 3694630.515626673,8284042.047985429 3694792.1518169753,8283880.411795127 3694792.1518169753,8283880.411795127 3694630.515626673))"
DHA,3368,3368,"POLYGON ((8283880.411795127 3694468.879436371,8284042.047985429 3694468.879436371,8284042.047985429 3694630.515626673,8283880.411795127 3694630.515626673,8283880.411795127 3694468.879436371))"
DHA,3369,3369,"POLYGON ((8283880.411795127 3694307.2432460687,8284042.047985429 3694307.2432460687,8284042.047985429 3694468.879436371,8283880.411795127 3694468.879436371,8283880.411795127 3694307.2432460687))"
DHA,3370,3370,"POLYGON ((8283880.411795127 3694145.607055767,8284042.047985429 3694145.607055767,8284042.047985429 3694307.2432460687,8283880.411795127 3694307.2432460687,8283880.411795127 3694145.607055767))"
DHA,3371,3371,"POLYGON ((8283880.411795127 3693983.970865465,8284042.047985429 3693983.970865465,8284042.047985429 3694145.607055767,8283880.411795127 3694145.607055767,8283880.411795127 3693983.970865465))"
DHA,3372,3372,"POLYGON ((8283880.411795127 3693822.3346751626,8284042.047985429 3693822.3346751626,8284042.047985429 3693983.970865465,8283880.411795127 3693983.970865465,8283880.411795127 3693822.3346751626))"
DHA,3373,3373,"POLYGON ((8283880.411795127 3693660.6984848604,8284042.047985429 3693660.6984848604,8284042.047985429 3693822.3346751626,8283880.411795127 3693822.3346751626,8283880.411795127 3693660.6984848604))"
DHA,3374,3374,"POLYGON ((8283880.411795127 3693499.0622945586,8284042.047985429 3693499.0622945586,8284042.047985429 3693660.6984848604,8283880.411795127 3693660.6984848604,8283880.411795127 3693499.0622945586))"
DHA,3375,3375,"POLYGON ((8283880.411795127 3693337.4261042564,8284042.047985429 3693337.4261042564,8284042.047985429 3693499.0622945586,8283880.411795127 3693499.0622945586,8283880.411795127 3693337.4261042564))"
DHA,3376,3376,"POLYGON ((8283880.411795127 3693175.789913954,8284042.047985429 3693175.789913954,8284042.047985429 3693337.4261042564,8283880.411795127 3693337.4261042564,8283880.411795127 3693175.789913954))"
DHA,3377,3377,"POLYGON ((8283880.411795127 3693014.153723652,8284042.047985429 3693014.153723652,8284042.047985429 3693175.789913954,8283880.411795127 3693175.789913954,8283880.411795127 3693014.153723652))"
DHA,3378,3378,"POLYGON ((8283880.411795127 3692852.51753335,8284042.047985429 3692852.51753335,8284042.047985429 3693014.153723652,8283880.411795127 3693014.153723652,8283880.411795127 3692852.51753335))"
DHA,3379,3379,"POLYGON ((8283880.411795127 3692690.881343048,8284042.047985429 3692690.881343048,8284042.047985429 3692852.51753335,8283880.411795127 3692852.51753335,8283880.411795127 3692690.881343048))"
DHA,3380,3380,"POLYGON ((8283880.411795127 3692529.245152746,8284042.047985429 3692529.245152746,8284042.047985429 3692690.881343048,8283880.411795127 3692690.881343048,8283880.411795127 3692529.245152746))"
DHA,3381,3381,"POLYGON ((8283880.411795127 3692367.6089624437,8284042.047985429 3692367.6089624437,8284042.047985429 3692529.245152746,8283880.411795127 3692529.245152746,8283880.411795127 3692367.6089624437))"
DHA,3382,3382,"POLYGON ((8283880.411795127 3692205.9727721415,8284042.047985429 3692205.9727721415,8284042.047985429 3692367.6089624437,8283880.411795127 3692367.6089624437,8283880.411795127 3692205.9727721415))"
DHA,3383,3383,"POLYGON ((8283880.411795127 3692044.3365818392,8284042.047985429 3692044.3365818392,8284042.047985429 3692205.9727721415,8283880.411795127 3692205.9727721415,8283880.411795127 3692044.3365818392))"
DHA,3384,3384,"POLYGON ((8283880.411795127 3691882.7003915375,8284042.047985429 3691882.7003915375,8284042.047985429 3692044.3365818392,8283880.411795127 3692044.3365818392,8283880.411795127 3691882.7003915375))"
DHA,3385,3385,"POLYGON ((8283880.411795127 3691721.0642012353,8284042.047985429 3691721.0642012353,8284042.047985429 3691882.7003915375,8283880.411795127 3691882.7003915375,8283880.411795127 3691721.0642012353))"
DHA,3386,3386,"POLYGON ((8283880.411795127 3691559.428010933,8284042.047985429 3691559.428010933,8284042.047985429 3691721.0642012353,8283880.411795127 3691721.0642012353,8283880.411795127 3691559.428010933))"
DHA,3387,3387,"POLYGON ((8283880.411795127 3691397.791820631,8284042.047985429 3691397.791820631,8284042.047985429 3691559.428010933,8283880.411795127 3691559.428010933,8283880.411795127 3691397.791820631))"
DHA,3388,3388,"POLYGON ((8283880.411795127 3691236.155630329,8284042.047985429 3691236.155630329,8284042.047985429 3691397.791820631,8283880.411795127 3691397.791820631,8283880.411795127 3691236.155630329))"
DHA,3389,3389,"POLYGON ((8283880.411795127 3691074.519440027,8284042.047985429 3691074.519440027,8284042.047985429 3691236.155630329,8283880.411795127 3691236.155630329,8283880.411795127 3691074.519440027))"
DHA,3390,3390,"POLYGON ((8283880.411795127 3690912.8832497247,8284042.047985429 3690912.8832497247,8284042.047985429 3691074.519440027,8283880.411795127 3691074.519440027,8283880.411795127 3690912.8832497247))"
DHA,3391,3391,"POLYGON ((8283880.411795127 3690751.2470594225,8284042.047985429 3690751.2470594225,8284042.047985429 3690912.8832497247,8283880.411795127 3690912.8832497247,8283880.411795127 3690751.2470594225))"
DHA,3392,3392,"POLYGON ((8283880.411795127 3690589.6108691203,8284042.047985429 3690589.6108691203,8284042.047985429 3690751.2470594225,8283880.411795127 3690751.2470594225,8283880.411795127 3690589.6108691203))"
DHA,3393,3393,"POLYGON ((8283880.411795127 3690427.9746788186,8284042.047985429 3690427.9746788186,8284042.047985429 3690589.6108691203,8283880.411795127 3690589.6108691203,8283880.411795127 3690427.9746788186))"
DHA,3394,3394,"POLYGON ((8283880.411795127 3690266.3384885164,8284042.047985429 3690266.3384885164,8284042.047985429 3690427.9746788186,8283880.411795127 3690427.9746788186,8283880.411795127 3690266.3384885164))"
DHA,3395,3395,"POLYGON ((8283880.411795127 3690104.702298214,8284042.047985429 3690104.702298214,8284042.047985429 3690266.3384885164,8283880.411795127 3690266.3384885164,8283880.411795127 3690104.702298214))"
DHA,3396,3396,"POLYGON ((8283880.411795127 3689943.066107912,8284042.047985429 3689943.066107912,8284042.047985429 3690104.702298214,8283880.411795127 3690104.702298214,8283880.411795127 3689943.066107912))"
DHA,3397,3397,"POLYGON ((8283880.411795127 3689781.42991761,8284042.047985429 3689781.42991761,8284042.047985429 3689943.066107912,8283880.411795127 3689943.066107912,8283880.411795127 3689781.42991761))"
DHA,3398,3398,"POLYGON ((8283880.411795127 3689619.793727308,8284042.047985429 3689619.793727308,8284042.047985429 3689781.42991761,8283880.411795127 3689781.42991761,8283880.411795127 3689619.793727308))"
DHA,3399,3399,"POLYGON ((8283880.411795127 3689458.157537006,8284042.047985429 3689458.157537006,8284042.047985429 3689619.793727308,8283880.411795127 3689619.793727308,8283880.411795127 3689458.157537006))"
DHA,3400,3400,"POLYGON ((8283880.411795127 3689296.5213467036,8284042.047985429 3689296.5213467036,8284042.047985429 3689458.157537006,8283880.411795127 3689458.157537006,8283880.411795127 3689296.5213467036))"
DHA,3401,3401,"POLYGON ((8283880.411795127 3689134.8851564014,8284042.047985429 3689134.8851564014,8284042.047985429 3689296.5213467036,8283880.411795127 3689296.5213467036,8283880.411795127 3689134.8851564014))"
DHA,3402,3402,"POLYGON ((8283880.411795127 3688973.2489660997,8284042.047985429 3688973.2489660997,8284042.047985429 3689134.8851564014,8283880.411795127 3689134.8851564014,8283880.411795127 3688973.2489660997))"
DHA,3403,3403,"POLYGON ((8284042.047985429 3701904.1441902677,8284203.684175732 3701904.1441902677,8284203.684175732 3702065.78038057,8284042.047985429 3702065.78038057,8284042.047985429 3701904.1441902677))"
DHA,3404,3404,"POLYGON ((8284042.047985429 3701742.5079999655,8284203.684175732 3701742.5079999655,8284203.684175732 3701904.1441902677,8284042.047985429 3701904.1441902677,8284042.047985429 3701742.5079999655))"
DHA,3405,3405,"POLYGON ((8284042.047985429 3701580.8718096637,8284203.684175732 3701580.8718096637,8284203.684175732 3701742.5079999655,8284042.047985429 3701742.5079999655,8284042.047985429 3701580.8718096637))"
DHA,3406,3406,"POLYGON ((8284042.047985429 3701419.2356193615,8284203.684175732 3701419.2356193615,8284203.684175732 3701580.8718096637,8284042.047985429 3701580.8718096637,8284042.047985429 3701419.2356193615))"
DHA,3407,3407,"POLYGON ((8284042.047985429 3701257.5994290593,8284203.684175732 3701257.5994290593,8284203.684175732 3701419.2356193615,8284042.047985429 3701419.2356193615,8284042.047985429 3701257.5994290593))"
DHA,3408,3408,"POLYGON ((8284042.047985429 3701095.963238757,8284203.684175732 3701095.963238757,8284203.684175732 3701257.5994290593,8284042.047985429 3701257.5994290593,8284042.047985429 3701095.963238757))"
DHA,3409,3409,"POLYGON ((8284042.047985429 3700934.3270484554,8284203.684175732 3700934.3270484554,8284203.684175732 3701095.963238757,8284042.047985429 3701095.963238757,8284042.047985429 3700934.3270484554))"
DHA,3410,3410,"POLYGON ((8284042.047985429 3700772.690858153,8284203.684175732 3700772.690858153,8284203.684175732 3700934.3270484554,8284042.047985429 3700934.3270484554,8284042.047985429 3700772.690858153))"
DHA,3411,3411,"POLYGON ((8284042.047985429 3700611.054667851,8284203.684175732 3700611.054667851,8284203.684175732 3700772.690858153,8284042.047985429 3700772.690858153,8284042.047985429 3700611.054667851))"
DHA,3412,3412,"POLYGON ((8284042.047985429 3700449.4184775488,8284203.684175732 3700449.4184775488,8284203.684175732 3700611.054667851,8284042.047985429 3700611.054667851,8284042.047985429 3700449.4184775488))"
DHA,3413,3413,"POLYGON ((8284042.047985429 3700287.7822872465,8284203.684175732 3700287.7822872465,8284203.684175732 3700449.4184775488,8284042.047985429 3700449.4184775488,8284042.047985429 3700287.7822872465))"
DHA,3414,3414,"POLYGON ((8284042.047985429 3700126.146096945,8284203.684175732 3700126.146096945,8284203.684175732 3700287.7822872465,8284042.047985429 3700287.7822872465,8284042.047985429 3700126.146096945))"
DHA,3415,3415,"POLYGON ((8284042.047985429 3699964.5099066426,8284203.684175732 3699964.5099066426,8284203.684175732 3700126.146096945,8284042.047985429 3700126.146096945,8284042.047985429 3699964.5099066426))"
DHA,3416,3416,"POLYGON ((8284042.047985429 3699802.8737163404,8284203.684175732 3699802.8737163404,8284203.684175732 3699964.5099066426,8284042.047985429 3699964.5099066426,8284042.047985429 3699802.8737163404))"
DHA,3417,3417,"POLYGON ((8284042.047985429 3699641.237526038,8284203.684175732 3699641.237526038,8284203.684175732 3699802.8737163404,8284042.047985429 3699802.8737163404,8284042.047985429 3699641.237526038))"
